18.74
18.89
19.49
19.3
19.17
18.23
18.63
17.95
17.59
17.49
17.48
18.25
18.0
17.82
17.43
18.3
17.51
17.36
17.05
17.32
17.47
17.73
17.06
16.56
16.71
16.84
17.01
17.09
16.74
16.49
16.55
16.32
15.99
15.68
15.23
15.15
14.93
15.38
14.99
14.86
14.96
15.0
14.78
15.08
14.91
15.09
15.12
15.77
16.18
15.53
16.28
17.16
16.99
17.18
16.74
16.79
16.79
17.39
17.58
17.22
17.29
18.2
18.02
17.99
17.94
17.99
18.56
19.09
19.5
21.24
23.44
22.77
22.89
21.85
22.5
23.31
23.16
21.94
21.45
24.25
23.92
24.32
24.07
23.29
22.86
23.98
24.39
24.43
23.57
24.03
23.15
23.28
22.56
22.76
23.88
24.39
25.39
25.62
25.0
25.12
24.98
25.04
25.02
24.5
23.93
24.79
25.67
25.14
24.83
24.34
23.84
24.85
24.23
24.35
24.5
25.55
25.8
26.36
25.3
24.85
24.05
24.15
23.65
23.4
23.46
23.53
23.43
23.1
23.03
21.88
22.28
23.0
23.12
22.98
23.28
24.01
24.05
23.09
23.47
23.01
23.05
23.39
23.25
23.63
23.91
23.87
24.63
24.02
23.07
23.64
24.21
24.35
24.77
24.88
24.87
24.87
24.96
25.65
25.94
25.73
26.3
27.38
27.38
27.95
27.85
28.09
27.88
28.06
27.97
27.75
27.85
26.61
27.44
27.48
27.14
27.77
28.07
28.25
27.96
27.82
27.42
28.24
28.27
28.69
28.26
28.57
28.65
28.49
27.72
27.42
27.23
27.35
27.73
28.24
28.32
28.14
27.86
28.67
28.77
29.07
29.46
27.83
27.93
26.76
26.99
27.72
27.22
27.36
27.66
28.21
28.75
28.81
28.45
29.04
29.21
28.73
28.75
29.4
29.82
30.06
30.06
30.48
30.47
30.36
30.4
30.65
31.26
32.02
31.8
32.26
31.95
31.65
31.5
31.37
31.89
32.01
33.02
32.05
31.29
31.29
32.38
32.36
31.47
28.67
28.72
28.92
29.36
28.44
28.93
29.1
29.3
29.43
29.15
29.29
29.65
28.72
29.4
27.76
28.2
28.05
28.66
28.48
28.18
28.56
27.37
27.48
27.15
27.24
27.09
26.5
27.07
26.85
26.7
27.26
27.76
27.49
28.48
28.94
28.75
29.96
29.77
30.1
30.29
30.33
30.33
30.56
31.28
31.03
31.09
31.98
31.66
31.63
31.48
32.2
32.08
32.8
32.9
32.32
32.66
32.39
31.18
31.94
31.28
31.23
31.81
32.0
32.48
32.57
32.37
33.07
32.96
32.89
33.02
33.95
34.17
33.65
33.4
33.1
33.0
33.78
33.45
